"CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","COLLISION_ID","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5"
2024-06-13,15:00:00,"STATEN ISLAND",10306,40.565464,-74.10799,"(40.565464, -74.10799)","INA STREET","TITUS AVENUE",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4732595,"Bus","Sedan",NA,NA,NA
2024-06-12,16:15:00,NA,NA,40.834133,-73.91665,"(40.834133, -73.91665)","SHERIDAN AVENUE",NA,NA,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4732379,"Sedan",NA,NA,NA,NA
2024-06-13,23:09:00,"BROOKLYN",11218,40.645226,-73.98239,"(40.645226, -73.98239)",NA,NA,"3371      12 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732602,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,06:30:00,NA,NA,40.753307,-73.90669,"(40.753307, -73.90669)","54 STREET","NORTHERN BOULEVARD",NA,3,0,0,0,0,0,3,0,"Driver Inexperience","Unspecified",NA,NA,NA,4732030,"Taxi","Sedan",NA,NA,NA
2024-05-28,17:50:00,"QUEENS",11691,40.598255,-73.750786,"(40.598255, -73.750786)",NA,NA,"334       BEACH 17 STREET",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732624,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-08,19:37:00,"BRONX",10459,40.81632,-73.89622,"(40.81632, -73.89622)","LONGWOOD AVENUE","SOUTHERN BOULEVARD",NA,3,0,2,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Following Too Closely",NA,NA,NA,4733080,"Sedan","Sedan",NA,NA,NA
2024-06-12,16:30:00,"BRONX",10463,40.886078,-73.902504,"(40.886078, -73.902504)","TIBBETT AVENUE","WEST 238 STREET",NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4732718,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,08:20:00,NA,NA,40.69286,-73.87801,"(40.69286, -73.87801)","JACKIE ROBINSON PKWY",NA,NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified","Unspecified","Unspecified",NA,4732549,"Sedan","Station Wagon/Sport Utility Vehicle","Pick-up Truck",NA,NA
2024-06-11,10:52:00,NA,NA,40.819572,-73.95175,"(40.819572, -73.95175)","AMSTERDAM AVENUE",NA,NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4732878,"Bike",NA,NA,NA,NA
2024-12-29,02:22:00,"BROOKLYN",11236,40.63937,-73.91129,"(40.63937, -73.91129)","E 85 ST","GLENWOOD RD",NA,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Headlights Defective",NA,NA,NA,4782666,"Sedan","Motorcycle",NA,NA,NA
2024-06-14,06:40:00,NA,NA,40.76509,-73.82907,"(40.76509, -73.82907)","35 AVENUE",NA,NA,1,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732929,"Station Wagon/Sport Utility Vehicle","E-Scooter",NA,NA,NA
2024-06-14,09:50:00,"MANHATTAN",10016,40.745895,-73.98011,"(40.745895, -73.98011)",NA,NA,"222       LEXINGTON AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4733338,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-06-14,06:40:00,NA,NA,40.789623,-73.94007,"(40.789623, -73.94007)","1 AVENUE",NA,NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732756,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-06-08,14:08:00,NA,NA,40.82802,-73.93122,"(40.82802, -73.93122)","MAJOR DEEGAN EXPRESSWAY",NA,NA,2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732961,"Sedan","Sedan",NA,NA,NA
2024-05-28,08:00:00,"BROOKLYN",11213,40.672226,-73.94472,"(40.672226, -73.94472)","BROOKLYN AVENUE","STERLING PLACE",NA,0,0,0,0,0,0,0,0,"Other Vehicular",NA,NA,NA,NA,4733141,"Sedan",NA,NA,NA,NA
2024-06-14,22:59:00,"BROOKLYN",11208,40.659046,-73.875916,"(40.659046, -73.875916)","ELTON STREET","COZINE AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732913,"Sedan",NA,NA,NA,NA
2024-06-13,08:23:00,NA,NA,40.799717,-73.92991,"(40.799717, -73.92991)","FDR DRIVE",NA,NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4733359,"Sedan","Motorcycle",NA,NA,NA
2024-06-14,09:40:00,"MANHATTAN",10038,40.71193,-73.99824,"(40.71193, -73.99824)",NA,NA,"35        MADISON STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4733010,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-14,10:45:00,"BROOKLYN",11206,40.697613,-73.93639,"(40.697613, -73.93639)","BROADWAY","STOCKTON STREET",NA,1,0,0,0,1,0,0,0,"Alcohol Involvement","Driver Inattention/Distraction",NA,NA,NA,4733121,"Sedan","Bike",NA,NA,NA
2024-06-14,17:46:00,"QUEENS",11106,40.76119,-73.92161,"(40.76119, -73.92161)",NA,NA,"31-77     35 STREET",1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4733237,"Sedan","Bike",NA,NA,NA
2024-06-08,00:00:00,"QUEENS",11421,40.68441,-73.864914,"(40.68441, -73.864914)","75 STREET","93 AVENUE",NA,1,0,0,0,0,0,1,0,"Unsafe Speed","Unspecified","Unspecified","Unspecified","Unspecified",4732656,"Sedan","Sedan","Sedan","Sedan",NA
2024-06-12,18:00:00,"BROOKLYN",11232,40.64982,-74.001854,"(40.64982, -74.001854)",NA,NA,"3910      6 AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732770,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-14,09:49:00,NA,NA,40.790936,-73.968925,"(40.790936, -73.968925)","WEST 93 STREET",NA,NA,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4733318,"Box Truck","Carry All",NA,NA,NA
2024-06-14,13:00:00,"BROOKLYN",11217,40.678253,-73.981125,"(40.678253, -73.981125)",NA,NA,"680       DE GRAW STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4733052,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-11,11:47:00,"BRONX",10470,40.901913,-73.86863,"(40.901913, -73.86863)",NA,NA,"4488      VANCORTLANDT PARK EAST",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4732783,"Motorcycle","Bulk Agriculture",NA,NA,NA
2024-06-14,17:50:00,"BRONX",10471,40.889458,-73.89828,"(40.889458, -73.89828)","BROADWAY","WEST 242 STREET",NA,2,0,0,0,0,0,2,0,"Following Too Closely","Unspecified",NA,NA,NA,4732885,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-14,07:35:00,NA,NA,NA,NA,NA,"141 STREET","UNION TURNPIKE",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NA,NA,4732788,"Sedan","Sedan","Sedan",NA,NA
2024-06-13,16:45:00,"BROOKLYN",11220,40.635338,-74.00974,"(40.635338, -74.00974)",NA,NA,"6018      8 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732486,"Station Wagon/Sport Utility Vehicle","Pick-up Truck",NA,NA,NA
2024-06-12,08:00:00,"MANHATTAN",10032,40.834827,-73.944336,"(40.834827, -73.944336)",NA,NA,"3803      BROADWAY",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732224,"Sedan",NA,NA,NA,NA
2024-06-12,10:58:00,NA,NA,40.825935,-73.83637,"(40.825935, -73.83637)","HUTCHINSON RIVER PARKWAY",NA,NA,1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Driver Inattention/Distraction","Unspecified",NA,NA,4732229,"Sedan","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA
2024-06-13,07:49:00,"BROOKLYN",11206,40.700726,-73.94194,"(40.700726, -73.94194)","FLUSHING AVENUE","BROADWAY",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732452,"Sedan",NA,NA,NA,NA
2024-06-01,12:00:00,"QUEENS",11691,40.59399,-73.76369,"(40.59399, -73.76369)",NA,NA,"31-07     LEWMAY ROAD",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732622,"Pick-up Truck",NA,NA,NA,NA
2024-12-28,17:00:00,"BROOKLYN",11214,40.596745,-73.98527,"(40.596745, -73.98527)","STILLWELL AVE","86 ST",NA,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,4782800,"Sedan",NA,NA,NA,NA
2024-06-12,17:46:00,"QUEENS",11375,40.723724,-73.85455,"(40.723724, -73.85455)","AUSTIN STREET","67 ROAD",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732251,"Motorcycle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-13,13:15:00,"QUEENS",11420,40.66669,-73.82086,"(40.66669, -73.82086)",NA,NA,"120-12    150 AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4732474,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-14,23:15:00,"QUEENS",11421,40.696842,-73.85281,"(40.696842, -73.85281)","WOODHAVEN BOULEVARD","85 AVENUE",NA,0,0,0,0,0,0,0,0,"Unsafe Speed",NA,NA,NA,NA,4733303,"Sedan",NA,NA,NA,NA
2024-06-10,15:40:00,NA,NA,40.68039,-73.94956,"(40.68039, -73.94956)","FULTON STREET",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4732637,"E-Scooter",NA,NA,NA,NA
2024-06-12,17:05:00,NA,NA,40.749283,-73.756645,"(40.749283, -73.756645)","LONG ISLAND EXPRESSWAY",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732277,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-09,23:56:00,NA,NA,40.82325,-73.88277,"(40.82325, -73.88277)","BRUCKNER BOULEVARD","BRONX RIVER AVENUE",NA,1,0,0,0,1,0,0,0,"Unspecified",NA,NA,NA,NA,4732989,"Bike",NA,NA,NA,NA
2024-06-12,01:45:00,"QUEENS",11413,40.65943,-73.7613,"(40.65943, -73.7613)","147 AVENUE","SPRINGFIELD BOULEVARD",NA,2,0,0,0,0,0,2,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4732505,"Sedan",NA,NA,NA,NA
2024-06-14,15:52:00,"BROOKLYN",11222,40.735622,-73.9597,"(40.735622, -73.9597)",NA,NA,"5         COMMERCIAL STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4733172,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-06-08,13:34:00,"QUEENS",11418,40.701942,-73.83869,"(40.701942, -73.83869)",NA,NA,"84-10     112 STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4732654,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,07:40:00,"BROOKLYN",11212,40.657,-73.91403,"(40.657, -73.91403)","EAST 98 STREET","LOTT AVENUE",NA,3,0,1,0,0,0,2,0,"Unsafe Speed","Unspecified","Unspecified",NA,NA,4732165,"Sedan","Sedan","Pick-up Truck",NA,NA
2024-06-08,04:55:00,"QUEENS",11105,40.770573,-73.9075,"(40.770573, -73.9075)","41 STREET","23 AVENUE",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4732802,"Sedan","Sedan",NA,NA,NA
2024-06-13,07:30:00,"BROOKLYN",11232,40.652946,-74.002174,"(40.652946, -74.002174)","36 STREET","5 AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732453,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-05-20,15:15:00,"BRONX",10456,40.82345,-73.90617,"(40.82345, -73.90617)",NA,NA,"665       EAST 163 STREET",1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4732733,"Motorcycle","Sedan",NA,NA,NA
2024-06-14,16:15:00,"QUEENS",11378,40.723995,-73.90864,"(40.723995, -73.90864)","56 DRIVE","59 STREET",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4733266,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-09,01:10:00,"MANHATTAN",10036,40.75889,-73.98968,"(40.75889, -73.98968)",NA,NA,"321       WEST 44 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NA,NA,4733034,"Sedan","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA
2024-06-13,11:00:00,"QUEENS",11373,40.731354,-73.8852,"(40.731354, -73.8852)",NA,NA,"79-07     GRAND AVENUE",0,0,0,0,0,0,0,0,"Brakes Defective","Unspecified","Unspecified","Unspecified","Unspecified",4732972,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","E-Scooter"
2024-06-12,20:49:00,"BROOKLYN",11208,40.687492,-73.87789,"(40.687492, -73.87789)","JAMAICA AVENUE","RICHMOND STREET",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4732500,"Sedan","Motorcycle",NA,NA,NA
2024-06-13,20:45:00,"BRONX",10469,40.876568,-73.83726,"(40.876568, -73.83726)","EAST 222 STREET","EDSON AVENUE",NA,1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4732781,"Sedan",NA,NA,NA,NA
2024-06-08,06:05:00,"BROOKLYN",11212,40.65905,-73.90027,"(40.65905, -73.90027)","JUNIUS STREET","LOTT AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4733178,"Sedan",NA,NA,NA,NA
2024-06-12,22:40:00,"QUEENS",11413,40.659473,-73.765785,"(40.659473, -73.765785)",NA,NA,"147-29    182 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732525,"Station Wagon/Sport Utility Vehicle","trailer",NA,NA,NA
2024-06-06,12:08:00,NA,NA,40.74017,-73.97615,"(40.74017, -73.97615)","EAST 28 STREET","1 AVENUE",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4732760,"Sedan","Box Truck",NA,NA,NA
2024-06-10,10:37:00,"QUEENS",11105,40.776863,-73.89982,"(40.776863, -73.89982)",NA,NA,"19-48     41 STREET",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4733263,"Sedan",NA,NA,NA,NA
2024-06-12,10:00:00,"BROOKLYN",11235,40.594524,-73.93401,"(40.594524, -73.93401)","BRIGHAM STREET","AVENUE X",NA,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4732176,"Sedan",NA,NA,NA,NA
2024-06-12,09:39:00,"BROOKLYN",11235,40.58038,-73.967606,"(40.58038, -73.967606)","OCEAN PARKWAY","NEPTUNE AVENUE",NA,1,0,0,0,1,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Driver Inattention/Distraction",NA,NA,NA,4732250,"Sedan","Bike",NA,NA,NA
2024-06-13,17:05:00,"MANHATTAN",10035,40.806213,-73.94182,"(40.806213, -73.94182)",NA,NA,"10        EAST 125 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4733357,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-05,13:45:00,"QUEENS",11418,40.699596,-73.84151,"(40.699596, -73.84151)","85 AVENUE","108 STREET",NA,1,0,0,0,1,0,0,0,"Traffic Control Disregarded","Traffic Control Disregarded",NA,NA,NA,4732644,"Sedan","Bike",NA,NA,NA
2024-06-08,07:35:00,NA,NA,40.787685,-73.97502,"(40.787685, -73.97502)","AMSTERDAM AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage","Unspecified",NA,NA,NA,4733301,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-14,08:00:00,NA,NA,40.831528,-73.85392,"(40.831528, -73.85392)","CROSS BRONX EXPRESSWAY","GLEASON AVENUE",NA,3,0,0,0,0,0,3,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4732993,"Station Wagon/Sport Utility Vehicle","Tractor Truck Diesel",NA,NA,NA
2024-06-13,20:30:00,"BROOKLYN",11201,40.700935,-73.9868,"(40.700935, -73.9868)",NA,NA,"120       JAY STREET",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4733221,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-14,19:50:00,"MANHATTAN",10016,40.74675,-73.981606,"(40.74675, -73.981606)",NA,NA,"4         PARK AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4732998,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-06-06,23:00:00,"QUEENS",11421,40.693707,-73.85491,"(40.693707, -73.85491)",NA,NA,"86-44     90 STREET",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4732649,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,16:53:00,"BROOKLYN",11220,40.646786,-74.008575,"(40.646786, -74.008575)","5 AVENUE","47 STREET",NA,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",NA,NA,NA,4732268,"Sedan","Sedan",NA,NA,NA
2024-06-12,10:35:00,"STATEN ISLAND",10310,40.624523,-74.11702,"(40.624523, -74.11702)","CLOVE ROAD","MARTLING AVENUE",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NA,NA,4732415,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA
2024-06-05,08:30:00,NA,NA,0,0,"(0.0, 0.0)","101 AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4732639,"Box Truck",NA,NA,NA,NA
2024-06-13,15:15:00,"BROOKLYN",11212,40.667156,-73.9101,"(40.667156, -73.9101)","SUTTER AVENUE","ROCKAWAY AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732547,"Sedan",NA,NA,NA,NA
2024-06-12,17:05:00,NA,NA,40.761547,-73.83113,"(40.761547, -73.83113)","MAIN STREET",NA,NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NA,NA,NA,4732934,"Sedan","Pick-up Truck",NA,NA,NA
2024-06-02,21:30:00,NA,NA,40.71122,-73.72827,"(40.71122, -73.72827)","HEMPSTEAD AVENUE","CROSS ISLAND PARKWAY",NA,3,0,0,0,0,0,3,0,"Unspecified","Unspecified",NA,NA,NA,4732617,"Sedan","Convertible",NA,NA,NA
2024-06-12,09:57:00,NA,NA,40.769688,-73.736305,"(40.769688, -73.736305)","NORTHERN BOULEVARD",NA,NA,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4732195,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-14,13:50:00,"BROOKLYN",11220,40.64204,-74.0204,"(40.64204, -74.0204)","60 STREET","3 AVENUE",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732771,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-14,09:45:00,"BROOKLYN",11228,40.618023,-74.00981,"(40.618023, -74.00981)","79 STREET","13 AVENUE",NA,1,0,1,0,0,0,0,0,"View Obstructed/Limited",NA,NA,NA,NA,4733091,"Tractor Truck Diesel",NA,NA,NA,NA
2024-06-12,23:15:00,"BRONX",10462,40.847992,-73.86142,"(40.847992, -73.86142)",NA,NA,"1871      MULINER AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732294,"Sedan",NA,NA,NA,NA
2024-06-11,11:30:00,"BRONX",10456,40.83019,-73.90153,"(40.83019, -73.90153)",NA,NA,"1234      BOSTON ROAD",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4732749,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,01:50:00,"BROOKLYN",11213,40.677414,-73.93033,"(40.677414, -73.93033)","ATLANTIC AVENUE","UTICA AVENUE",NA,3,0,0,0,0,0,3,0,"Alcohol Involvement","Unspecified",NA,NA,NA,4732130,"Sedan","Sedan",NA,NA,NA
2024-06-14,14:58:00,"QUEENS",11101,40.75689,-73.93453,"(40.75689, -73.93453)",NA,NA,"25-05     37 AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4732803,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-14,08:11:00,"QUEENS",11368,40.737442,-73.85587,"(40.737442, -73.85587)",NA,NA,"103-13    OTIS AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular","Driver Inattention/Distraction",NA,NA,NA,4732740,"Motorcycle","Bus",NA,NA,NA
2024-06-12,09:05:00,NA,NA,40.75544,-73.72199,"(40.75544, -73.72199)","GRAND CENTRAL PKWY",NA,NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NA,NA,NA,4732260,"Sedan","Pick-up Truck",NA,NA,NA
2024-06-12,00:00:00,"MANHATTAN",10001,40.751522,-73.99396,"(40.751522, -73.99396)","WEST 33 STREET","8 AVENUE",NA,0,0,0,0,0,0,0,0,"Other Vehicular","Driver Inattention/Distraction",NA,NA,NA,4732988,"Box Truck",NA,NA,NA,NA
2024-06-10,00:00:00,"QUEENS",11421,40.69248,-73.85939,"(40.69248, -73.85939)",NA,NA,"84-32     JAMAICA AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732671,"FDNY FIRE","Sedan",NA,NA,NA
2024-06-13,19:20:00,"BROOKLYN",11215,40.667023,-73.97484,"(40.667023, -73.97484)","5 STREET","PROSPECT PARK WEST",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4733044,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,14:45:00,"BROOKLYN",11229,40.60739,-73.943214,"(40.60739, -73.943214)","NOSTRAND AVENUE","AVENUE R",NA,4,0,0,0,0,0,4,0,"Unspecified","Unspecified","Unspecified","Unspecified",NA,4732448,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan",NA
2024-12-28,20:37:00,"BRONX",10458,40.864754,-73.88889,"(40.864754, -73.88889)","E 195 ST","DECATUR AVE",NA,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4782756,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-06-12,15:51:00,"QUEENS",11417,40.68013,-73.84688,"(40.68013, -73.84688)","LIBERTY AVENUE","92 STREET",NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4732255,"Sedan","Bike",NA,NA,NA
2024-06-14,20:38:00,NA,NA,40.60309,-73.99262,"(40.60309, -73.99262)","BAY PARKWAY",NA,NA,2,0,0,0,0,0,2,0,"Turning Improperly","Unspecified",NA,NA,NA,4732824,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-12,08:53:00,"BRONX",10453,40.8518,-73.909225,"(40.8518, -73.909225)","WEST TREMONT AVENUE","JEROME AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732693,"Sedan",NA,NA,NA,NA
2024-06-12,12:20:00,"BRONX",10473,40.8263,-73.852905,"(40.8263, -73.852905)",NA,NA,"955       OLMSTEAD AVENUE",0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage","Aggressive Driving/Road Rage",NA,NA,NA,4732594,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-06-13,17:44:00,NA,NA,40.58428,-73.92529,"(40.58428, -73.92529)","BELT PARKWAY",NA,NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4732507,"Sedan","Sedan",NA,NA,NA
2024-06-12,10:57:00,"BROOKLYN",11201,40.693607,-73.98252,"(40.693607, -73.98252)","MYRTLE AVENUE","PRINCE STREET",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4733206,"Sedan","Box Truck",NA,NA,NA
2024-06-13,12:56:00,NA,NA,40.66733,-73.95353,"(40.66733, -73.95353)","ROGERS AVENUE",NA,NA,1,0,0,0,0,0,1,0,"Turning Improperly","Unspecified",NA,NA,NA,4732708,"Sedan","Box Truck",NA,NA,NA
2024-06-13,18:40:00,"QUEENS",11354,40.764347,-73.82595,"(40.764347, -73.82595)","BOWNE STREET","NORTHERN BOULEVARD",NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Turning Improperly",NA,NA,NA,4732928,"Motorcycle","Sedan",NA,NA,NA
2024-06-12,12:16:00,"BRONX",10468,40.862778,-73.906166,"(40.862778, -73.906166)","WEST FORDHAM ROAD","ANDREWS AVENUE",NA,2,0,0,0,0,0,2,0,"Unsafe Lane Changing","Unspecified","Unspecified",NA,NA,4732326,"Sedan","Pick-up Truck","Station Wagon/Sport Utility Vehicle",NA,NA
